n,algorithm,k,sample,seconds
1672,triple_loop_skipped,0,115,
1672,frievald,1,115,0.0011719999999968422
1672,frievald,10,115,0.010645791000001736
1672,frievald,20,115,0.02112808400000432
903,numpy_matmul,0,116,0.005680709000003503
903,strassen,0,116,0.12195016699999428
903,triple_loop_skipped,0,116,
903,frievald,1,116,0.0004520829999989928
903,frievald,10,116,0.003219874999999206
903,frievald,20,116,0.006346999999998104
1569,numpy_matmul,0,117,0.022976249999999254
1569,strassen,0,117,0.8682477919999982
1569,triple_loop_skipped,0,117,
1569,frievald,1,117,0.0011959580000038272
1569,frievald,10,117,0.009380958000001272
1569,frievald,20,117,0.018644833000003302
1402,numpy_matmul,0,118,0.016925624999998945
1402,strassen,0,118,0.8638753330000029
1402,triple_loop_skipped,0,118,
1402,frievald,1,118,0.0008568330000002788
1402,frievald,10,118,0.007561416999998016
1402,frievald,20,118,0.015007957999998212
868,numpy_matmul,0,119,0.004929707999998811
868,strassen,0,119,0.12077099999999774
868,triple_loop_skipped,0,119,
868,frievald,1,119,0.00042883300000085
868,frievald,10,119,0.0024709170000036806
868,frievald,20,119,0.004761250000001382
1470,numpy_matmul,0,120,0.01893233399999872
1470,strassen,0,120,0.8662766250000047
1470,triple_loop_skipped,0,120,
1470,frievald,1,120,0.0009921249999962356
1470,frievald,10,120,0.00828487500000108
1470,frievald,20,120,0.016388542000001394
1618,numpy_matmul,0,121,0.024640042000001472
1618,strassen,0,121,0.8562890830000001
1618,triple_loop_skipped,0,121,
1618,frievald,1,121,0.0011082500000014761
1618,frievald,10,121,0.009906207999996752
1618,frievald,20,121,0.019690374999996152
1418,numpy_matmul,0,122,0.017218374999998787
1418,strassen,0,122,0.8542137909999994
1418,triple_loop_skipped,0,122,
1418,frievald,1,122,0.0008932080000008114
1418,frievald,10,122,0.007751374999998006
1418,frievald,20,122,0.015378875000003234
1661,numpy_matmul,0,123,0.02666525000000064
1661,strassen,0,123,0.8503240000000005
1661,triple_loop_skipped,0,123,
1661,frievald,1,123,0.0011567499999998176
1661,frievald,10,123,0.01037679100000588
1661,frievald,20,123,0.020669333000000734
1703,numpy_matmul,0,124,0.02872583299999576
1703,strassen,0,124,0.8500892919999998
1703,triple_loop_skipped,0,124,
1703,frievald,1,124,0.0012042079999901034
1703,frievald,10,124,0.010866750000005254
1703,frievald,20,124,0.02168724999999938
507,numpy_matmul,0,125,0.000761457999999493
507,strassen,0,125,0.018179250000002867
507,triple_loop_skipped,0,125,
507,frievald,1,125,0.0002597499999978936
507,frievald,10,125,0.00046849999999665215
507,frievald,20,125,0.0008550419999977521
868,numpy_matmul,0,126,0.004939541999988251
868,strassen,0,126,0.12068983400000377
868,triple_loop_skipped,0,126,
868,frievald,1,126,0.00044816599999819573
868,frievald,10,126,0.0028518329999940306
868,frievald,20,126,0.0055380839999941145
1111,numpy_matmul,0,127,0.00932379200000355
1111,strassen,0,127,0.861726499999989
1111,triple_loop_skipped,0,127,
1111,frievald,1,127,0.0006522910000086313
1111,frievald,10,127,0.0049566670000018576
1111,frievald,20,127,0.009752958999996508
278,numpy_matmul,0,128,0.0001404589999935979
278,strassen,0,128,0.01677595800001086
278,triple_loop_skipped,0,128,
278,frievald,1,128,0.00010679199999685807
278,frievald,10,128,0.00031158299999844985
278,frievald,20,128,0.0005925410000031661
318,numpy_matmul,0,129,0.00017050000001006538
318,strassen,0,129,0.01654166600000906
318,triple_loop_skipped,0,129,
318,frievald,1,129,0.00011962500001061471
318,frievald,10,129,0.0003235840000002099
318,frievald,20,129,0.0006309999999984939
622,numpy_matmul,0,130,0.0012630829999977777
622,strassen,0,130,0.12014600000000542
622,triple_loop_skipped,0,130,
622,frievald,1,130,0.0002767920000081858
622,frievald,10,130,0.0005565000000018472
622,frievald,20,130,0.0010445409999988442
625,numpy_matmul,0,131,0.0012802079999971738
625,strassen,0,131,0.12047166699998968
625,triple_loop_skipped,0,131,
625,frievald,1,131,0.0002820830000018759
625,frievald,10,131,0.0005928749999952743
625,frievald,20,131,0.001111375000007797
822,numpy_matmul,0,132,0.004089167000003613
822,strassen,0,132,0.1206003749999951
822,triple_loop_skipped,0,132,
822,frievald,1,132,0.0004012910000028569
822,frievald,10,132,0.001661083000001895
822,frievald,20,132,0.0031144579999988764
539,numpy_matmul,0,133,0.0008869579999952748
539,strassen,0,133,0.1203494169999999
539,triple_loop_skipped,0,133,
539,frievald,1,133,0.0002354580000059059
539,frievald,10,133,0.0005316249999935962
539,frievald,20,133,0.0009953330000058713
1647,numpy_matmul,0,134,0.02606154099999003
1647,strassen,0,134,0.8590851670000035
1647,triple_loop_skipped,0,134,
1647,frievald,1,134,0.0011296670000007225
1647,frievald,10,134,0.0102270419999968
1647,frievald,20,134,0.0203358330000043
1110,numpy_matmul,0,135,0.009016083999995317
1110,strassen,0,135,0.8538076659999945
1110,triple_loop_skipped,0,135,
1110,frievald,1,135,0.0005989160000012816
1110,frievald,10,135,0.004927375000008283
1110,frievald,20,135,0.00974049999999238
1861,numpy_matmul,0,136,0.036377666000007025
1861,strassen,0,136,0.8526968339999996
1861,triple_loop_skipped,0,136,
1861,frievald,1,136,0.0013951659999946742
1861,frievald,10,136,0.012899165999996853
1861,frievald,20,136,0.02573158300000955
187,numpy_matmul,0,137,5.324999999345437e-05
187,strassen,0,137,0.0023633750000016107
187,triple_loop,0,137,0.0005976249999974925
187,frievald,1,137,8.025000001055105e-05
187,frievald,10,137,0.0002612499999941065
187,frievald,20,137,0.0005005419999974947
746,numpy_matmul,0,138,0.003371416999996768
746,strassen,0,138,0.11901374999999348
746,triple_loop_skipped,0,138,
746,frievald,1,138,0.0003507920000060949
746,frievald,10,138,0.0007265000000131749
746,frievald,20,138,0.001381917000003341
1699,numpy_matmul,0,139,0.02843445899999608
1699,strassen,0,139,0.8531836669999961
1699,triple_loop_skipped,0,139,
1699,frievald,1,139,0.0011849589999997079
1699,frievald,10,139,0.010820500000008337
1699,frievald,20,139,0.021586499999997955
1039,numpy_matmul,0,140,0.007372584000009397
1039,strassen,0,140,0.8482161249999933
1039,triple_loop_skipped,0,140,
1039,frievald,1,140,0.0005467919999944115
1039,frievald,10,140,0.004383000000004245
1039,frievald,20,140,0.008630625000009218
333,numpy_matmul,0,141,0.00022045899999056928
333,strassen,0,141,0.016874749999999494
333,triple_loop_skipped,0,141,
333,frievald,1,141,0.0001247910000046204
333,frievald,10,141,0.0003611249999977417
333,frievald,20,141,0.000684667000001582
757,numpy_matmul,0,142,0.003293249999998693
757,strassen,0,142,0.11800700000000575
757,triple_loop_skipped,0,142,
757,frievald,1,142,0.00034479100000339713
757,frievald,10,142,0.000739541000001509
757,frievald,20,142,0.0014172080000065534
1169,numpy_matmul,0,143,0.010500375000006557
1169,strassen,0,143,0.8478722090000019
1169,triple_loop_skipped,0,143,
1169,frievald,1,143,0.0006393330000094011
1169,frievald,10,143,0.005401917000000367
1169,frievald,20,143,0.010695499999997082
170,numpy_matmul,0,144,4.1875000007962626e-05
170,strassen,0,144,0.0023355409999936683
170,triple_loop,0,144,0.0005626250000005939
170,frievald,1,144,8.420800000408235e-05
170,frievald,10,144,0.00023991700000181027
170,frievald,20,144,0.0004573750000105292
948,numpy_matmul,0,145,0.005877374999997187
948,strassen,0,145,0.1194612920000111
948,triple_loop_skipped,0,145,
948,frievald,1,145,0.0004795410000042466
948,frievald,10,145,0.0035095420000033073
948,frievald,20,145,0.006925041000002352
1351,numpy_matmul,0,146,0.015357958999999255
1351,strassen,0,146,0.8480761670000021
1351,triple_loop_skipped,0,146,
1351,frievald,1,146,0.0008062910000035117
1351,frievald,10,146,0.007059458000000518
1351,frievald,20,146,0.014394457999998167
333,numpy_matmul,0,147,0.0002184580000061942
333,strassen,0,147,0.016939375000006862
333,triple_loop_skipped,0,147,
333,frievald,1,147,0.00012158299999498468
333,frievald,10,147,0.00035641699999189314
333,frievald,20,147,0.0006762089999909904
744,numpy_matmul,0,148,0.0028332499999947913
744,strassen,0,148,0.11904379099999574
744,triple_loop_skipped,0,148,
744,frievald,1,148,0.0003577089999993177
744,frievald,10,148,0.0007150419999959468
744,frievald,20,148,0.0013667079999919451
448,numpy_matmul,0,149,0.0004818330000091464
448,strassen,0,149,0.01638745799999697
448,triple_loop_skipped,0,149,
448,frievald,1,149,0.00014416700000197125
448,frievald,10,149,0.0003687089999999671
448,frievald,20,149,0.000699917000005712
1257,numpy_matmul,0,150,0.012873708000000761
1257,strassen,0,150,0.8556807500000048
1257,triple_loop_skipped,0,150,
1257,frievald,1,150,0.000759750000000281
1257,frievald,10,150,0.006179333000005727
1257,frievald,20,150,0.012198333000000616
454,numpy_matmul,0,151,0.0005577919999950609
454,strassen,0,151,0.01692870899999832
454,triple_loop_skipped,0,151,
454,frievald,1,151,0.00017341699999917637
454,frievald,10,151,0.0004177499999968859
454,frievald,20,151,0.0007677910000012389
736,numpy_matmul,0,152,0.0026277920000126187
736,strassen,0,152,0.11961341599999287
736,triple_loop_skipped,0,152,
736,frievald,1,152,0.0003307080000070073
736,frievald,10,152,0.0006039579999992384
736,frievald,20,152,0.0011464579999937996
890,numpy_matmul,0,153,0.005320292000007498
890,strassen,0,153,0.12004191599999103
890,triple_loop_skipped,0,153,
890,frievald,1,153,0.0004561249999994743
890,frievald,10,153,0.0032480829999883554
890,frievald,20,153,0.0063514579999974785
1479,numpy_matmul,0,154,0.01958633300000656
1479,strassen,0,154,0.8549299590000032
1479,triple_loop_skipped,0,154,
1479,frievald,1,154,0.0009416249999958382
1479,frievald,10,154,0.008337667000006377
1479,frievald,20,154,0.016531749999998624
816,numpy_matmul,0,155,0.004064541999994731
816,strassen,0,155,0.11928600000000245
816,triple_loop_skipped,0,155,
816,frievald,1,155,0.00043141599999785285
816,frievald,10,155,0.0011954169999910391
816,frievald,20,155,0.002225917000004074
205,numpy_matmul,0,156,6.179099999314985e-05
205,strassen,0,156,0.002344833999998741
205,triple_loop_skipped,0,156,
205,frievald,1,156,6.57080000081578e-05
205,frievald,10,156,0.00026712500000769523
205,frievald,20,156,0.0005149999999929378
1408,numpy_matmul,0,157,0.016568457999994735
1408,strassen,0,157,0.8548869999999908
1408,triple_loop_skipped,0,157,
1408,frievald,1,157,0.0008474170000027925
1408,frievald,10,157,0.007487832999999
1408,frievald,20,157,0.014822125000009123
418,numpy_matmul,0,158,0.0004266659999956346
418,strassen,0,158,0.016885750000000144
418,triple_loop_skipped,0,158,
418,frievald,1,158,0.0001506250000034015
418,frievald,10,158,0.0003900419999922633
418,frievald,20,158,0.0007499999999964757
820,numpy_matmul,0,159,0.004095582999994463
820,strassen,0,159,0.11944987500000082
820,triple_loop_skipped,0,159,
820,frievald,1,159,0.00040449999998770636
820,frievald,10,159,0.0013076669999918522
820,frievald,20,159,0.00248516700000323
1072,numpy_matmul,0,160,0.00725454199999831
1072,strassen,0,160,0.8499872080000017
1072,triple_loop_skipped,0,160,
1072,frievald,1,160,0.0006107499999927768
1072,frievald,10,160,0.004741500000008614
1072,frievald,20,160,0.009296249999991346
1999,numpy_matmul,0,161,0.043925500000000284
1999,strassen,0,161,0.8517598340000063
1999,triple_loop_skipped,0,161,
1999,frievald,1,161,0.0015805000000028713
1999,frievald,10,161,0.014832666999993194
1999,frievald,20,161,0.029582583000006935
537,numpy_matmul,0,162,0.0009084160000014663
537,strassen,0,162,0.11943766599999606
537,triple_loop_skipped,0,162,
537,frievald,1,162,0.00023537500000259115
537,frievald,10,162,0.000525207999999111
537,frievald,20,162,0.0009866250000101218
1332,numpy_matmul,0,163,0.01415304200000378
1332,strassen,0,163,0.8508384170000056
1332,triple_loop_skipped,0,163,
1332,frievald,1,163,0.0007861250000047448
1332,frievald,10,163,0.006868624999995632
1332,frievald,20,163,0.013626333999994245
456,numpy_matmul,0,164,0.0005562079999918979
456,strassen,0,164,0.016843083000011916
456,triple_loop_skipped,0,164,
456,frievald,1,164,0.0001766250000088121
456,frievald,10,164,0.00041362499999308966
456,frievald,20,164,0.0007809170000001586
1523,numpy_matmul,0,165,0.020557334000002925
1523,strassen,0,165,0.8507541670000052
1523,triple_loop_skipped,0,165,
1523,frievald,1,165,0.0009827079999951138
1523,frievald,10,165,0.008807541999999557
1523,frievald,20,165,0.01747529200000031
1038,numpy_matmul,0,166,0.007285792000004676
1038,strassen,0,166,0.8516967909999948
1038,triple_loop_skipped,0,166,
1038,frievald,1,166,0.0005462089999923592
1038,frievald,10,166,0.004375832999997442
1038,frievald,20,166,0.008641459000003238
388,numpy_matmul,0,167,0.00034091700000260516
388,strassen,0,167,0.016898041999994007
388,triple_loop_skipped,0,167,
388,frievald,1,167,0.00014083299998901566
388,frievald,10,167,0.00036779199999159573
388,frievald,20,167,0.0006997090000027129
537,numpy_matmul,0,168,0.0008697919999889336
537,strassen,0,168,0.12125195800000199
537,triple_loop_skipped,0,168,
537,frievald,1,168,0.00025745899999662925
537,frievald,10,168,0.0005315420000044924
537,frievald,20,168,0.0009925829999986036
127,numpy_matmul,0,169,2.1291000010137395e-05
127,strassen,0,169,0.00032295799999815245
127,triple_loop,0,169,9.470800000599411e-05
127,frievald,1,169,7.612500000675482e-05
127,frievald,10,169,0.00019916700000521814
127,frievald,20,169,0.0003740420000042377
735,numpy_matmul,0,170,0.0031765419999914
735,strassen,0,170,0.1193862920000015
735,triple_loop_skipped,0,170,
735,frievald,1,170,0.00033924999999612737
735,frievald,10,170,0.0006934580000006463
735,frievald,20,170,0.0013046669999994265
1751,numpy_matmul,0,171,0.03072029199999804
1751,strassen,0,171,0.8538700420000112
1751,triple_loop_skipped,0,171,
1751,frievald,1,171,0.0012614580000018805
1751,frievald,10,171,0.01145912500000179
1751,frievald,20,171,0.022870875000009505
1298,numpy_matmul,0,172,0.013710125000002904
1298,strassen,0,172,0.8486005829999925
1298,triple_loop_skipped,0,172,
1298,frievald,1,172,0.0007745829999947773
1298,frievald,10,172,0.006585916000005909
1298,frievald,20,172,0.01303020800000354
1915,numpy_matmul,0,173,0.0391913330000051
1915,strassen,0,173,0.847401167000001
1915,triple_loop_skipped,0,173,
1915,frievald,1,173,0.0014612909999982548
1915,frievald,10,173,0.0136099999999999
1915,frievald,20,173,0.027212542000000894
1396,numpy_matmul,0,174,0.01636545800000988
1396,strassen,0,174,0.8471892089999926
1396,triple_loop_skipped,0,174,
1396,frievald,1,174,0.0008544589999956997
1396,frievald,10,174,0.007480624999999463
1396,frievald,20,174,0.014861332999998922
1401,numpy_matmul,0,175,0.01681691599999624
1401,strassen,0,175,0.8690847079999884
1401,triple_loop_skipped,0,175,
1401,frievald,1,175,0.0009115409999935764
1401,frievald,10,175,0.007581250000001205
1401,frievald,20,175,0.014990416999992817
1112,numpy_matmul,0,176,0.00887991700000157
1112,strassen,0,176,0.8714748340000114
1112,triple_loop_skipped,0,176,
1112,frievald,1,176,0.0006174160000114171
1112,frievald,10,176,0.005008500000002414
1112,frievald,20,176,0.009873666000004278
286,numpy_matmul,0,177,0.00014849999999455576
286,strassen,0,177,0.01704254199999866
286,triple_loop_skipped,0,177,
286,frievald,1,177,0.00011245799998960138
286,frievald,10,177,0.00032041699999751927
286,frievald,20,177,0.0006058329999945045
451,numpy_matmul,0,178,0.0005515419999966298
451,strassen,0,178,0.016928375000006213
451,triple_loop_skipped,0,178,
451,frievald,1,178,0.00014041699999722823
451,frievald,10,178,0.0003995419999966998
451,frievald,20,178,0.0007701669999988781
392,numpy_matmul,0,179,0.00028749999999888587
392,strassen,0,179,0.016925540999991995
392,triple_loop_skipped,0,179,
392,frievald,1,179,0.00012991700000952733
392,frievald,10,179,0.00036787499999491047
392,frievald,20,179,0.0007132500000039954
811,numpy_matmul,0,180,0.004033042000003206
811,strassen,0,180,0.12194825000000264
811,triple_loop_skipped,0,180,
811,frievald,1,180,0.00040129200000649234
811,frievald,10,180,0.001083624999992594
811,frievald,20,180,0.0019968339999962836
1776,numpy_matmul,0,181,0.03142412500000091
1776,strassen,0,181,0.8693603749999994
1776,triple_loop_skipped,0,181,
1776,frievald,1,181,0.0013122499999980164
1776,frievald,10,181,0.012089000000003125
1776,frievald,20,181,0.02397816600000624
616,numpy_matmul,0,182,0.001284749999996393
616,strassen,0,182,0.12198624999999197
616,triple_loop_skipped,0,182,
616,frievald,1,182,0.0002819589999916161
616,frievald,10,182,0.0005725000000040836
616,frievald,20,182,0.0010803750000007994
1975,numpy_matmul,0,183,0.04305220900000961
1975,strassen,0,183,0.8687219999999911
1975,triple_loop_skipped,0,183,
1975,frievald,1,183,0.001543999999995549
1975,frievald,10,183,0.014431791999996335
1975,frievald,20,183,0.028871500000008155
165,numpy_matmul,0,184,4.216600000006565e-05
165,strassen,0,184,0.0024007079999961434
165,triple_loop,0,184,0.000583958000007101
165,frievald,1,184,8.179099999949813e-05
165,frievald,10,184,0.0002492920000065624
165,frievald,20,184,0.0004710000000045511
886,numpy_matmul,0,185,0.005030666999999767
886,strassen,0,185,0.12131379199999515
886,triple_loop_skipped,0,185,
886,frievald,1,185,0.00044033400000387246
886,frievald,10,185,0.002906957999996962
886,frievald,20,185,0.005650250000002188
535,numpy_matmul,0,186,0.0008185829999973748
535,strassen,0,186,0.12109479099999021
535,triple_loop_skipped,0,186,
535,frievald,1,186,0.00023037500000100408
535,frievald,10,186,0.0005259170000044833
535,frievald,20,186,0.000986041000004434
1817,numpy_matmul,0,187,0.03412208400000338
1817,strassen,0,187,0.8681105410000072
1817,triple_loop_skipped,0,187,
1817,frievald,1,187,0.0013389579999909529
1817,frievald,10,187,0.012383624999998233
1817,frievald,20,187,0.024636583000003043
512,numpy_matmul,0,188,0.0008330000000000837
512,strassen,0,188,0.01654795800000386
512,triple_loop_skipped,0,188,
512,frievald,1,188,0.00018033299998876373
512,frievald,10,188,0.000407875000007607
512,frievald,20,188,0.0007682079999966618
1715,numpy_matmul,0,189,0.02909179200000267
1715,strassen,0,189,0.8659623749999952
