category,filename,n,median_time,mean_time,std_time,median_comparisons,median_swaps,correctness_rate
uniform,uniform-input-580000-2-float.txt,580000.0,145.0,145.0,,13581473.0,6830406.0,1.0
uniform,uniform-input-580000-3-float.txt,580000.0,144.0,144.0,,13655362.0,6548827.0,1.0
uniform,uniform-input-585000-1-float.txt,585000.0,138.0,138.0,,14047280.0,6373755.0,1.0
uniform,uniform-input-585000-2-float.txt,585000.0,136.0,136.0,,13855400.0,6638279.0,1.0
uniform,uniform-input-585000-3-float.txt,585000.0,153.0,153.0,,14612347.0,6713859.0,1.0
uniform,uniform-input-59000-1-float.txt,59000.0,10.0,10.0,,1147449.0,571187.0,1.0
uniform,uniform-input-59000-2-float.txt,59000.0,12.0,12.0,,1103761.0,544424.0,1.0
uniform,uniform-input-59000-3-float.txt,59000.0,13.0,13.0,,1243027.0,693407.0,1.0
uniform,uniform-input-590000-1-float.txt,590000.0,144.0,144.0,,13519895.0,7031731.0,1.0
uniform,uniform-input-590000-2-float.txt,590000.0,134.0,134.0,,14425497.0,6657114.0,1.0
uniform,uniform-input-590000-3-float.txt,590000.0,144.0,144.0,,14799381.0,6690315.0,1.0
uniform,uniform-input-595000-1-float.txt,595000.0,186.0,186.0,,14258181.0,7312432.0,1.0
uniform,uniform-input-595000-2-float.txt,595000.0,141.0,141.0,,14269516.0,7071878.0,1.0
uniform,uniform-input-595000-3-float.txt,595000.0,144.0,144.0,,14563890.0,6807268.0,1.0
uniform,uniform-input-6000-1-float.txt,6000.0,0.0,0.0,,89357.0,43382.0,1.0
uniform,uniform-input-6000-2-float.txt,6000.0,0.0,0.0,,81944.0,40368.0,1.0
uniform,uniform-input-6000-3-float.txt,6000.0,0.0,0.0,,86169.0,46748.0,1.0
uniform,uniform-input-60000-1-float.txt,60000.0,10.0,10.0,,1117654.0,548303.0,1.0
uniform,uniform-input-60000-2-float.txt,60000.0,11.0,11.0,,1217896.0,573219.0,1.0
uniform,uniform-input-60000-3-float.txt,60000.0,10.0,10.0,,1137099.0,537245.0,1.0
uniform,uniform-input-600000-1-float.txt,600000.0,140.0,140.0,,14438626.0,7603463.0,1.0
uniform,uniform-input-600000-2-float.txt,600000.0,138.0,138.0,,14082704.0,7040977.0,1.0
uniform,uniform-input-600000-3-float.txt,600000.0,147.0,147.0,,14920051.0,7159478.0,1.0
uniform,uniform-input-605000-1-float.txt,605000.0,144.0,144.0,,14060688.0,6717810.0,1.0
uniform,uniform-input-605000-2-float.txt,605000.0,133.0,133.0,,14259067.0,7227802.0,1.0
uniform,uniform-input-605000-3-float.txt,605000.0,142.0,142.0,,15217566.0,7008256.0,1.0
uniform,uniform-input-61000-1-float.txt,61000.0,11.0,11.0,,1130188.0,582632.0,1.0
uniform,uniform-input-61000-2-float.txt,61000.0,13.0,13.0,,1127086.0,565412.0,1.0
uniform,uniform-input-61000-3-float.txt,61000.0,16.0,16.0,,1171785.0,554908.0,1.0
uniform,uniform-input-610000-1-float.txt,610000.0,155.0,155.0,,14322507.0,7331047.0,1.0
uniform,uniform-input-610000-2-float.txt,610000.0,144.0,144.0,,14116627.0,7071760.0,1.0
uniform,uniform-input-610000-3-float.txt,610000.0,177.0,177.0,,15599957.0,7087678.0,1.0
uniform,uniform-input-615000-1-float.txt,615000.0,268.0,268.0,,14835914.0,7894363.0,1.0
uniform,uniform-input-615000-2-float.txt,615000.0,155.0,155.0,,14823320.0,7337454.0,1.0
uniform,uniform-input-615000-3-float.txt,615000.0,147.0,147.0,,15034918.0,6879627.0,1.0
uniform,uniform-input-62000-1-float.txt,62000.0,11.0,11.0,,1215868.0,630305.0,1.0
uniform,uniform-input-62000-2-float.txt,62000.0,10.0,10.0,,1140482.0,524847.0,1.0
uniform,uniform-input-62000-3-float.txt,62000.0,10.0,10.0,,1191531.0,592790.0,1.0
uniform,uniform-input-620000-1-float.txt,620000.0,220.0,220.0,,14186004.0,7082632.0,1.0
uniform,uniform-input-620000-2-float.txt,620000.0,153.0,153.0,,14768273.0,7586822.0,1.0
uniform,uniform-input-620000-3-float.txt,620000.0,162.0,162.0,,15316530.0,7146315.0,1.0
uniform,uniform-input-625000-1-float.txt,625000.0,247.0,247.0,,14769881.0,6883702.0,1.0
uniform,uniform-input-625000-2-float.txt,625000.0,143.0,143.0,,14691027.0,7552914.0,1.0
uniform,uniform-input-625000-3-float.txt,625000.0,158.0,158.0,,15065980.0,6644581.0,1.0
uniform,uniform-input-63000-1-float.txt,63000.0,12.0,12.0,,1277170.0,627509.0,1.0
uniform,uniform-input-63000-2-float.txt,63000.0,11.0,11.0,,1236108.0,657598.0,1.0
uniform,uniform-input-63000-3-float.txt,63000.0,14.0,14.0,,1274741.0,629910.0,1.0
uniform,uniform-input-630000-1-float.txt,630000.0,310.0,310.0,,15476258.0,7706534.0,1.0
uniform,uniform-input-630000-2-float.txt,630000.0,165.0,165.0,,15562292.0,7573259.0,1.0
uniform,uniform-input-630000-3-float.txt,630000.0,163.0,163.0,,15660649.0,8008377.0,1.0
uniform,uniform-input-635000-1-float.txt,635000.0,255.0,255.0,,15015368.0,7413336.0,1.0
uniform,uniform-input-635000-2-float.txt,635000.0,168.0,168.0,,14925305.0,7242160.0,1.0
uniform,uniform-input-635000-3-float.txt,635000.0,156.0,156.0,,15491236.0,7220243.0,1.0
uniform,uniform-input-64000-1-float.txt,64000.0,12.0,12.0,,1214081.0,610128.0,1.0
uniform,uniform-input-64000-2-float.txt,64000.0,11.0,11.0,,1231254.0,627095.0,1.0
uniform,uniform-input-64000-3-float.txt,64000.0,12.0,12.0,,1210667.0,621805.0,1.0
uniform,uniform-input-640000-1-float.txt,640000.0,286.0,286.0,,14860384.0,7586770.0,1.0
uniform,uniform-input-640000-2-float.txt,640000.0,157.0,157.0,,14879320.0,6979408.0,1.0
uniform,uniform-input-640000-3-float.txt,640000.0,161.0,161.0,,15594185.0,7025333.0,1.0
uniform,uniform-input-645000-1-float.txt,645000.0,248.0,248.0,,15088726.0,7492552.0,1.0
uniform,uniform-input-645000-2-float.txt,645000.0,154.0,154.0,,15770040.0,7970085.0,1.0
uniform,uniform-input-645000-3-float.txt,645000.0,159.0,159.0,,16430102.0,7404057.0,1.0
uniform,uniform-input-65000-1-float.txt,65000.0,12.0,12.0,,1285719.0,617880.0,1.0
uniform,uniform-input-65000-2-float.txt,65000.0,12.0,12.0,,1225352.0,634669.0,1.0
uniform,uniform-input-65000-3-float.txt,65000.0,13.0,13.0,,1290361.0,674822.0,1.0
uniform,uniform-input-650000-1-float.txt,650000.0,279.0,279.0,,15361625.0,7891293.0,1.0
uniform,uniform-input-650000-2-float.txt,650000.0,159.0,159.0,,14985091.0,7643092.0,1.0
uniform,uniform-input-650000-3-float.txt,650000.0,152.0,152.0,,16746962.0,7383644.0,1.0
uniform,uniform-input-655000-1-float.txt,655000.0,307.0,307.0,,15571073.0,7584863.0,1.0
uniform,uniform-input-655000-2-float.txt,655000.0,159.0,159.0,,15772063.0,7251625.0,1.0
uniform,uniform-input-655000-3-float.txt,655000.0,165.0,165.0,,16336853.0,7186059.0,1.0
uniform,uniform-input-66000-1-float.txt,66000.0,13.0,13.0,,1289620.0,703754.0,1.0
uniform,uniform-input-66000-2-float.txt,66000.0,13.0,13.0,,1239386.0,603939.0,1.0
uniform,uniform-input-66000-3-float.txt,66000.0,12.0,12.0,,1360974.0,655564.0,1.0
uniform,uniform-input-660000-1-float.txt,660000.0,283.0,283.0,,16597654.0,8265893.0,1.0
uniform,uniform-input-660000-2-float.txt,660000.0,153.0,153.0,,16094511.0,8060884.0,1.0
uniform,uniform-input-660000-3-float.txt,660000.0,158.0,158.0,,16210660.0,7007014.0,1.0
uniform,uniform-input-665000-1-float.txt,665000.0,215.0,215.0,,15607223.0,7656197.0,1.0
uniform,uniform-input-665000-2-float.txt,665000.0,153.0,153.0,,15464069.0,7379021.0,1.0
uniform,uniform-input-665000-3-float.txt,665000.0,157.0,157.0,,17359429.0,7461116.0,1.0
uniform,uniform-input-67000-1-float.txt,67000.0,13.0,13.0,,1294732.0,656822.0,1.0
uniform,uniform-input-67000-2-float.txt,67000.0,12.0,12.0,,1294112.0,667759.0,1.0
uniform,uniform-input-67000-3-float.txt,67000.0,13.0,13.0,,1250570.0,610455.0,1.0
uniform,uniform-input-670000-1-float.txt,670000.0,253.0,253.0,,16627749.0,8517794.0,1.0
uniform,uniform-input-670000-2-float.txt,670000.0,154.0,154.0,,16677387.0,8267654.0,1.0
uniform,uniform-input-670000-3-float.txt,670000.0,171.0,171.0,,16271585.0,7375272.0,1.0
uniform,uniform-input-675000-1-float.txt,675000.0,235.0,235.0,,17190066.0,8953167.0,1.0
uniform,uniform-input-675000-2-float.txt,675000.0,176.0,176.0,,16076621.0,8423862.0,1.0
uniform,uniform-input-675000-3-float.txt,675000.0,173.0,173.0,,16432167.0,7693157.0,1.0
uniform,uniform-input-68000-1-float.txt,68000.0,13.0,13.0,,1281632.0,622861.0,1.0
uniform,uniform-input-68000-2-float.txt,68000.0,12.0,12.0,,1282279.0,648123.0,1.0
uniform,uniform-input-68000-3-float.txt,68000.0,21.0,21.0,,1274120.0,716672.0,1.0
uniform,uniform-input-680000-1-float.txt,680000.0,232.0,232.0,,15859018.0,8603727.0,1.0
uniform,uniform-input-680000-2-float.txt,680000.0,168.0,168.0,,15632240.0,7628097.0,1.0
uniform,uniform-input-680000-3-float.txt,680000.0,173.0,173.0,,16936150.0,7372575.0,1.0
uniform,uniform-input-685000-1-float.txt,685000.0,223.0,223.0,,16351417.0,7683968.0,1.0
uniform,uniform-input-685000-2-float.txt,685000.0,170.0,170.0,,17232785.0,8881031.0,1.0
uniform,uniform-input-685000-3-float.txt,685000.0,170.0,170.0,,17354826.0,8076330.0,1.0
uniform,uniform-input-69000-1-float.txt,69000.0,18.0,18.0,,1362260.0,722424.0,1.0
uniform,uniform-input-69000-2-float.txt,69000.0,16.0,16.0,,1353065.0,611222.0,1.0
uniform,uniform-input-69000-3-float.txt,69000.0,13.0,13.0,,1321048.0,670633.0,1.0
uniform,uniform-input-690000-1-float.txt,690000.0,229.0,229.0,,16854602.0,8783915.0,1.0
uniform,uniform-input-690000-2-float.txt,690000.0,239.0,239.0,,16654012.0,8149692.0,1.0
uniform,uniform-input-690000-3-float.txt,690000.0,177.0,177.0,,18064059.0,8010356.0,1.0
uniform,uniform-input-695000-1-float.txt,695000.0,221.0,221.0,,16526692.0,7922229.0,1.0
uniform,uniform-input-695000-2-float.txt,695000.0,271.0,271.0,,16567487.0,8419860.0,1.0
uniform,uniform-input-695000-3-float.txt,695000.0,185.0,185.0,,17737537.0,7399275.0,1.0
uniform,uniform-input-7000-1-float.txt,7000.0,1.0,1.0,,113151.0,61124.0,1.0
uniform,uniform-input-7000-2-float.txt,7000.0,1.0,1.0,,116394.0,62605.0,1.0
uniform,uniform-input-7000-3-float.txt,7000.0,1.0,1.0,,111950.0,55937.0,1.0
uniform,uniform-input-70000-1-float.txt,70000.0,21.0,21.0,,1362080.0,683323.0,1.0
uniform,uniform-input-70000-2-float.txt,70000.0,14.0,14.0,,1443143.0,780159.0,1.0
uniform,uniform-input-70000-3-float.txt,70000.0,12.0,12.0,,1357707.0,677455.0,1.0
uniform,uniform-input-700000-1-float.txt,700000.0,248.0,248.0,,16969493.0,8599962.0,1.0
uniform,uniform-input-700000-2-float.txt,700000.0,248.0,248.0,,16670670.0,8133337.0,1.0
uniform,uniform-input-700000-3-float.txt,700000.0,182.0,182.0,,17348647.0,7595776.0,1.0
uniform,uniform-input-705000-1-float.txt,705000.0,203.0,203.0,,16802708.0,8228644.0,1.0
uniform,uniform-input-705000-2-float.txt,705000.0,275.0,275.0,,16815870.0,8548946.0,1.0
uniform,uniform-input-705000-3-float.txt,705000.0,176.0,176.0,,18703816.0,7447821.0,1.0
uniform,uniform-input-71000-1-float.txt,71000.0,14.0,14.0,,1388325.0,709887.0,1.0
uniform,uniform-input-71000-2-float.txt,71000.0,12.0,12.0,,1346355.0,730493.0,1.0
uniform,uniform-input-71000-3-float.txt,71000.0,13.0,13.0,,1468136.0,682019.0,1.0
uniform,uniform-input-710000-1-float.txt,710000.0,254.0,254.0,,17519575.0,9096216.0,1.0
uniform,uniform-input-710000-2-float.txt,710000.0,300.0,300.0,,16989207.0,9051313.0,1.0
uniform,uniform-input-710000-3-float.txt,710000.0,190.0,190.0,,17665265.0,7774808.0,1.0
uniform,uniform-input-715000-1-float.txt,715000.0,226.0,226.0,,17896442.0,8600926.0,1.0
uniform,uniform-input-715000-2-float.txt,715000.0,278.0,278.0,,17227033.0,8965466.0,1.0
uniform,uniform-input-715000-3-float.txt,715000.0,184.0,184.0,,18507872.0,8480604.0,1.0
uniform,uniform-input-72000-1-float.txt,72000.0,12.0,12.0,,1392549.0,696592.0,1.0
uniform,uniform-input-72000-2-float.txt,72000.0,15.0,15.0,,1497747.0,735735.0,1.0
uniform,uniform-input-72000-3-float.txt,72000.0,13.0,13.0,,1405986.0,737326.0,1.0
uniform,uniform-input-720000-1-float.txt,720000.0,203.0,203.0,,16776760.0,8242565.0,1.0
uniform,uniform-input-720000-2-float.txt,720000.0,325.0,325.0,,17371275.0,8666608.0,1.0
uniform,uniform-input-720000-3-float.txt,720000.0,169.0,169.0,,17413479.0,7738378.0,1.0
uniform,uniform-input-725000-1-float.txt,725000.0,230.0,230.0,,18282825.0,8615813.0,1.0
uniform,uniform-input-725000-2-float.txt,725000.0,302.0,302.0,,17213714.0,8336034.0,1.0
uniform,uniform-input-725000-3-float.txt,725000.0,180.0,180.0,,17500227.0,8008481.0,1.0
uniform,uniform-input-73000-1-float.txt,73000.0,15.0,15.0,,1428398.0,726079.0,1.0
uniform,uniform-input-73000-2-float.txt,73000.0,13.0,13.0,,1443448.0,749094.0,1.0
uniform,uniform-input-73000-3-float.txt,73000.0,12.0,12.0,,1343950.0,635808.0,1.0
uniform,uniform-input-730000-1-float.txt,730000.0,216.0,216.0,,17459856.0,8724243.0,1.0
uniform,uniform-input-730000-2-float.txt,730000.0,342.0,342.0,,17037089.0,8106872.0,1.0
uniform,uniform-input-730000-3-float.txt,730000.0,184.0,184.0,,19314227.0,8507289.0,1.0
uniform,uniform-input-735000-1-float.txt,735000.0,228.0,228.0,,17542342.0,9298887.0,1.0
uniform,uniform-input-735000-2-float.txt,735000.0,456.0,456.0,,17631971.0,9310868.0,1.0
uniform,uniform-input-735000-3-float.txt,735000.0,188.0,188.0,,19032184.0,8310436.0,1.0
uniform,uniform-input-74000-1-float.txt,74000.0,13.0,13.0,,1483645.0,716704.0,1.0
uniform,uniform-input-74000-2-float.txt,74000.0,15.0,15.0,,1423248.0,662722.0,1.0
uniform,uniform-input-74000-3-float.txt,74000.0,13.0,13.0,,1388274.0,724896.0,1.0
uniform,uniform-input-740000-1-float.txt,740000.0,227.0,227.0,,19090544.0,9358141.0,1.0
uniform,uniform-input-740000-2-float.txt,740000.0,320.0,320.0,,17520294.0,8417158.0,1.0
uniform,uniform-input-740000-3-float.txt,740000.0,231.0,231.0,,19241410.0,8750469.0,1.0
uniform,uniform-input-745000-1-float.txt,745000.0,237.0,237.0,,18015199.0,9484854.0,1.0
uniform,uniform-input-745000-2-float.txt,745000.0,293.0,293.0,,17777482.0,8987736.0,1.0
uniform,uniform-input-745000-3-float.txt,745000.0,321.0,321.0,,19195324.0,8665288.0,1.0
uniform,uniform-input-75000-1-float.txt,75000.0,15.0,15.0,,1508508.0,786101.0,1.0
uniform,uniform-input-75000-2-float.txt,75000.0,13.0,13.0,,1552052.0,691486.0,1.0
uniform,uniform-input-75000-3-float.txt,75000.0,16.0,16.0,,1453836.0,737910.0,1.0
uniform,uniform-input-750000-1-float.txt,750000.0,211.0,211.0,,17150796.0,8380564.0,1.0
uniform,uniform-input-750000-2-float.txt,750000.0,230.0,230.0,,17230540.0,8722102.0,1.0
uniform,uniform-input-750000-3-float.txt,750000.0,280.0,280.0,,19230182.0,8534053.0,1.0
uniform,uniform-input-755000-1-float.txt,755000.0,217.0,217.0,,18067233.0,8953359.0,1.0
uniform,uniform-input-755000-2-float.txt,755000.0,263.0,263.0,,18382665.0,9318517.0,1.0
uniform,uniform-input-755000-3-float.txt,755000.0,277.0,277.0,,19415781.0,8479914.0,1.0
uniform,uniform-input-76000-1-float.txt,76000.0,16.0,16.0,,1422616.0,720400.0,1.0
uniform,uniform-input-76000-2-float.txt,76000.0,20.0,20.0,,1498798.0,800707.0,1.0
uniform,uniform-input-76000-3-float.txt,76000.0,18.0,18.0,,1474932.0,761791.0,1.0
uniform,uniform-input-760000-1-float.txt,760000.0,231.0,231.0,,18976970.0,9711411.0,1.0
uniform,uniform-input-760000-2-float.txt,760000.0,265.0,265.0,,18707765.0,9773344.0,1.0
uniform,uniform-input-760000-3-float.txt,760000.0,305.0,305.0,,19913274.0,8928547.0,1.0
uniform,uniform-input-765000-1-float.txt,765000.0,243.0,243.0,,18176050.0,9592180.0,1.0
uniform,uniform-input-765000-2-float.txt,765000.0,279.0,279.0,,18406506.0,8925187.0,1.0
uniform,uniform-input-765000-3-float.txt,765000.0,334.0,334.0,,20320190.0,7671068.0,1.0
uniform,uniform-input-77000-1-float.txt,77000.0,16.0,16.0,,1566404.0,818272.0,1.0
uniform,uniform-input-77000-2-float.txt,77000.0,17.0,17.0,,1514599.0,758408.0,1.0
uniform,uniform-input-77000-3-float.txt,77000.0,15.0,15.0,,1504987.0,734000.0,1.0
uniform,uniform-input-770000-1-float.txt,770000.0,256.0,256.0,,18828847.0,9353111.0,1.0
uniform,uniform-input-770000-2-float.txt,770000.0,291.0,291.0,,18329947.0,8453094.0,1.0
uniform,uniform-input-770000-3-float.txt,770000.0,339.0,339.0,,20129590.0,9111760.0,1.0
uniform,uniform-input-775000-1-float.txt,775000.0,269.0,269.0,,18546930.0,9532653.0,1.0
uniform,uniform-input-775000-2-float.txt,775000.0,278.0,278.0,,18587695.0,9769385.0,1.0
uniform,uniform-input-775000-3-float.txt,775000.0,331.0,331.0,,20023303.0,8881026.0,1.0
uniform,uniform-input-78000-1-float.txt,78000.0,13.0,13.0,,1565415.0,755988.0,1.0
uniform,uniform-input-78000-2-float.txt,78000.0,19.0,19.0,,1589056.0,785316.0,1.0
uniform,uniform-input-78000-3-float.txt,78000.0,18.0,18.0,,1573918.0,811509.0,1.0
uniform,uniform-input-780000-1-float.txt,780000.0,262.0,262.0,,18749838.0,8639607.0,1.0
uniform,uniform-input-780000-2-float.txt,780000.0,272.0,272.0,,19254826.0,10455050.0,1.0
uniform,uniform-input-780000-3-float.txt,780000.0,354.0,354.0,,19421396.0,8607971.0,1.0
uniform,uniform-input-785000-1-float.txt,785000.0,245.0,245.0,,18536548.0,8767025.0,1.0
uniform,uniform-input-785000-2-float.txt,785000.0,308.0,308.0,,18566939.0,9471498.0,1.0
uniform,uniform-input-785000-3-float.txt,785000.0,315.0,315.0,,19833137.0,9685642.0,1.0
uniform,uniform-input-79000-1-float.txt,79000.0,23.0,23.0,,1543376.0,813424.0,1.0
uniform,uniform-input-79000-2-float.txt,79000.0,16.0,16.0,,1505567.0,778077.0,1.0
uniform,uniform-input-79000-3-float.txt,79000.0,18.0,18.0,,1527355.0,785906.0,1.0
uniform,uniform-input-790000-1-float.txt,790000.0,250.0,250.0,,18560778.0,9173959.0,1.0
uniform,uniform-input-790000-2-float.txt,790000.0,256.0,256.0,,18884656.0,10287513.0,1.0
uniform,uniform-input-790000-3-float.txt,790000.0,375.0,375.0,,20053829.0,8774285.0,1.0
uniform,uniform-input-795000-1-float.txt,795000.0,227.0,227.0,,18819662.0,9369651.0,1.0
uniform,uniform-input-795000-2-float.txt,795000.0,302.0,302.0,,18943372.0,9919902.0,1.0
uniform,uniform-input-795000-3-float.txt,795000.0,402.0,402.0,,21343183.0,9221838.0,1.0
uniform,uniform-input-8000-1-float.txt,8000.0,1.0,1.0,,125738.0,56005.0,1.0
uniform,uniform-input-8000-2-float.txt,8000.0,1.0,1.0,,123177.0,66646.0,1.0
uniform,uniform-input-8000-3-float.txt,8000.0,1.0,1.0,,118277.0,57673.0,1.0
uniform,uniform-input-80000-1-float.txt,80000.0,17.0,17.0,,1555480.0,754191.0,1.0
uniform,uniform-input-80000-2-float.txt,80000.0,16.0,16.0,,1541491.0,755209.0,1.0
uniform,uniform-input-80000-3-float.txt,80000.0,19.0,19.0,,1665960.0,760398.0,1.0
uniform,uniform-input-800000-1-float.txt,800000.0,287.0,287.0,,19366180.0,9880900.0,1.0
uniform,uniform-input-800000-2-float.txt,800000.0,254.0,254.0,,18800208.0,9573328.0,1.0
uniform,uniform-input-800000-3-float.txt,800000.0,352.0,352.0,,20365874.0,8579779.0,1.0
uniform,uniform-input-805000-1-float.txt,805000.0,243.0,243.0,,19302571.0,9345147.0,1.0
uniform,uniform-input-805000-2-float.txt,805000.0,269.0,269.0,,19288380.0,10131523.0,1.0
uniform,uniform-input-805000-3-float.txt,805000.0,311.0,311.0,,21218132.0,9663899.0,1.0
uniform,uniform-input-81000-1-float.txt,81000.0,18.0,18.0,,1570458.0,790608.0,1.0
uniform,uniform-input-81000-2-float.txt,81000.0,17.0,17.0,,1529256.0,779302.0,1.0
uniform,uniform-input-81000-3-float.txt,81000.0,21.0,21.0,,1603881.0,771959.0,1.0
uniform,uniform-input-810000-1-float.txt,810000.0,218.0,218.0,,19349897.0,9445443.0,1.0
uniform,uniform-input-810000-2-float.txt,810000.0,240.0,240.0,,19612519.0,9617013.0,1.0
uniform,uniform-input-810000-3-float.txt,810000.0,277.0,277.0,,20340182.0,8744505.0,1.0
uniform,uniform-input-815000-1-float.txt,815000.0,251.0,251.0,,19713221.0,10369425.0,1.0
uniform,uniform-input-815000-2-float.txt,815000.0,264.0,264.0,,20414637.0,9838831.0,1.0
uniform,uniform-input-815000-3-float.txt,815000.0,293.0,293.0,,21414095.0,10233034.0,1.0
uniform,uniform-input-82000-1-float.txt,82000.0,16.0,16.0,,1525689.0,738385.0,1.0
uniform,uniform-input-82000-2-float.txt,82000.0,16.0,16.0,,1624252.0,847668.0,1.0
uniform,uniform-input-82000-3-float.txt,82000.0,16.0,16.0,,1602794.0,850928.0,1.0
uniform,uniform-input-820000-1-float.txt,820000.0,268.0,268.0,,20287167.0,11079590.0,1.0
uniform,uniform-input-820000-2-float.txt,820000.0,236.0,236.0,,19693129.0,9638539.0,1.0
uniform,uniform-input-820000-3-float.txt,820000.0,287.0,287.0,,20759416.0,8517980.0,1.0
uniform,uniform-input-825000-1-float.txt,825000.0,239.0,239.0,,19590213.0,9390957.0,1.0
uniform,uniform-input-825000-2-float.txt,825000.0,295.0,295.0,,19598737.0,9616406.0,1.0
uniform,uniform-input-825000-3-float.txt,825000.0,331.0,331.0,,21730797.0,9244124.0,1.0
uniform,uniform-input-83000-1-float.txt,83000.0,20.0,20.0,,1700209.0,923731.0,1.0
uniform,uniform-input-83000-2-float.txt,83000.0,17.0,17.0,,1585691.0,799463.0,1.0
uniform,uniform-input-83000-3-float.txt,83000.0,16.0,16.0,,1598470.0,769175.0,1.0
uniform,uniform-input-830000-1-float.txt,830000.0,265.0,265.0,,21817836.0,11232988.0,1.0
uniform,uniform-input-830000-2-float.txt,830000.0,265.0,265.0,,20295259.0,10603331.0,1.0
uniform,uniform-input-830000-3-float.txt,830000.0,318.0,318.0,,21440507.0,9445823.0,1.0
uniform,uniform-input-835000-1-float.txt,835000.0,248.0,248.0,,20524591.0,9971959.0,1.0
uniform,uniform-input-835000-2-float.txt,835000.0,257.0,257.0,,19920663.0,9568595.0,1.0
uniform,uniform-input-835000-3-float.txt,835000.0,295.0,295.0,,21683402.0,9836056.0,1.0
uniform,uniform-input-84000-1-float.txt,84000.0,18.0,18.0,,1675163.0,808662.0,1.0
uniform,uniform-input-84000-2-float.txt,84000.0,19.0,19.0,,1665635.0,851815.0,1.0
uniform,uniform-input-84000-3-float.txt,84000.0,16.0,16.0,,1662395.0,794438.0,1.0
uniform,uniform-input-840000-1-float.txt,840000.0,353.0,353.0,,20929881.0,11520087.0,1.0
uniform,uniform-input-840000-2-float.txt,840000.0,264.0,264.0,,20242023.0,10349312.0,1.0
uniform,uniform-input-840000-3-float.txt,840000.0,296.0,296.0,,21332010.0,9576023.0,1.0
uniform,uniform-input-845000-1-float.txt,845000.0,282.0,282.0,,20181752.0,9944590.0,1.0
uniform,uniform-input-845000-2-float.txt,845000.0,278.0,278.0,,20132763.0,9864030.0,1.0
uniform,uniform-input-845000-3-float.txt,845000.0,327.0,327.0,,21814484.0,9033578.0,1.0
uniform,uniform-input-85000-1-float.txt,85000.0,17.0,17.0,,1673821.0,837996.0,1.0
uniform,uniform-input-85000-2-float.txt,85000.0,18.0,18.0,,1684724.0,853895.0,1.0
uniform,uniform-input-85000-3-float.txt,85000.0,19.0,19.0,,1632613.0,773517.0,1.0
uniform,uniform-input-850000-1-float.txt,850000.0,287.0,287.0,,22094330.0,11568345.0,1.0
uniform,uniform-input-850000-2-float.txt,850000.0,258.0,258.0,,21353341.0,11353749.0,1.0
uniform,uniform-input-850000-3-float.txt,850000.0,284.0,284.0,,22308406.0,9297925.0,1.0
uniform,uniform-input-855000-1-float.txt,855000.0,273.0,273.0,,20364317.0,9879646.0,1.0
uniform,uniform-input-855000-2-float.txt,855000.0,275.0,275.0,,20804402.0,11127651.0,1.0
uniform,uniform-input-855000-3-float.txt,855000.0,309.0,309.0,,22888340.0,9567411.0,1.0
uniform,uniform-input-86000-1-float.txt,86000.0,20.0,20.0,,1685073.0,855996.0,1.0
uniform,uniform-input-86000-2-float.txt,86000.0,21.0,21.0,,1640359.0,828753.0,1.0
uniform,uniform-input-86000-3-float.txt,86000.0,22.0,22.0,,1840931.0,945883.0,1.0
uniform,uniform-input-860000-1-float.txt,860000.0,308.0,308.0,,20572204.0,10033522.0,1.0
uniform,uniform-input-860000-2-float.txt,860000.0,274.0,274.0,,21229355.0,10609056.0,1.0
uniform,uniform-input-860000-3-float.txt,860000.0,314.0,314.0,,21747589.0,9516802.0,1.0
uniform,uniform-input-865000-1-float.txt,865000.0,397.0,397.0,,20844650.0,10727118.0,1.0
uniform,uniform-input-865000-2-float.txt,865000.0,260.0,260.0,,20901337.0,9714025.0,1.0
uniform,uniform-input-865000-3-float.txt,865000.0,323.0,323.0,,23165410.0,10230383.0,1.0
uniform,uniform-input-87000-1-float.txt,87000.0,17.0,17.0,,1775965.0,942040.0,1.0
uniform,uniform-input-87000-2-float.txt,87000.0,17.0,17.0,,1740954.0,837422.0,1.0
uniform,uniform-input-87000-3-float.txt,87000.0,16.0,16.0,,1718839.0,768490.0,1.0
uniform,uniform-input-870000-1-float.txt,870000.0,390.0,390.0,,20829849.0,10771521.0,1.0
uniform,uniform-input-870000-2-float.txt,870000.0,330.0,330.0,,20730172.0,10593730.0,1.0
uniform,uniform-input-870000-3-float.txt,870000.0,290.0,290.0,,22368733.0,10052968.0,1.0
uniform,uniform-input-875000-1-float.txt,875000.0,288.0,288.0,,21016261.0,10463464.0,1.0
uniform,uniform-input-875000-2-float.txt,875000.0,262.0,262.0,,21980057.0,11398939.0,1.0
uniform,uniform-input-875000-3-float.txt,875000.0,261.0,261.0,,23180575.0,9110240.0,1.0
uniform,uniform-input-88000-1-float.txt,88000.0,16.0,16.0,,1698967.0,879843.0,1.0
uniform,uniform-input-88000-2-float.txt,88000.0,17.0,17.0,,1716879.0,862104.0,1.0
uniform,uniform-input-88000-3-float.txt,88000.0,19.0,19.0,,1784152.0,935958.0,1.0
uniform,uniform-input-880000-1-float.txt,880000.0,290.0,290.0,,22229578.0,12400505.0,1.0
uniform,uniform-input-880000-2-float.txt,880000.0,294.0,294.0,,20534348.0,10611051.0,1.0
uniform,uniform-input-880000-3-float.txt,880000.0,249.0,249.0,,22315792.0,9833521.0,1.0
